Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf
DXXSATV,Subcutaneous fat volume,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXSATV,Subcutaneous fat volume,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXSATV,Subcutaneous fat volume,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXTATA,Total abdominal fat area,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
DXXTATA,Total abdominal fat area,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXTATA,Total abdominal fat area,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXTATA,Total abdominal fat area,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXTATM,Total abdominal fat mass,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
DXXTATM,Total abdominal fat mass,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXTATM,Total abdominal fat mass,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXTATM,Total abdominal fat mass,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXTATV,Total abdominal fat volume,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
DXXTATV,Total abdominal fat volume,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXTATV,Total abdominal fat volume,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXTATV,Total abdominal fat volume,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXTOTBS,Total Trabecular Bone Score,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXTOTBS,Total Trabecular Bone Score,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXTRA,Trochanter area (cm^2),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXTRA,Trochanter area (cm^2),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXTRA,Trochanter area (cm^2),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXTRA,Trochanter area,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXTRA,Trochanter area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXTRBMC,Trochanter bone mineral content (gm),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXTRBMC,Trochanter bone mineral content (gm),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXTRBMC,Trochanter bone mineral content (gm),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXTRBMC,Trochanter BMC,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXTRBMC,Trochanter BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXTRBMD,Trochanter bone mineral density (gm/cm^2),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXTRBMD,Trochanter bone mineral density (gm/cm^2),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXTRBMD,Trochanter bone mineral density (gm/cm^2),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXTRBMD,Trochanter BMD,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXTRBMD,Trochanter BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXTRFAT,Trunk Fat (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXTRFAT,Trunk Fat (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXTRFAT,Trunk Fat (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXTRFAT,Trunk Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXTRLI,Trunk Lean incl Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXTRLI,Trunk Lean incl Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXTRLI,Trunk Lean incl Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXTRLI,Trunk Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXTSA,Thoracic Spine Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXTSA,Thoracic Spine Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXTSA,Thoracic Spine Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXTSA,Thoracic Spine Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXTSBMC,Thoracic Spine Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXTSBMC,Thoracic Spine Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXTSBMC,Thoracic Spine Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXTSBMC,Thoracic Spine Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXTSBMD,Thoracic Spine Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXTSBMD,Thoracic Spine Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXTSBMD,Thoracic Spine Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXTSBMD,Thoracic Spine Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXVFATA,Visceral adipose tissue area,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
DXXVFATA,Visceral adipose tissue area,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXVFATA,Visceral adipose tissue area,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXVFATA,Visceral adipose tissue area,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXVFATM,Visceral adipose tissue mass,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
DXXVFATM,Visceral adipose tissue mass,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXVFATM,Visceral adipose tissue mass,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXVFATM,Visceral adipose tissue mass,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXVFATV,Visceral adipose tissue volume,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
DXXVFATV,Visceral adipose tissue volume,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXVFATV,Visceral adipose tissue volume,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXVFATV,Visceral adipose tissue volume,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXWDA,Ward's triangle area (cm^2),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXWDA,Ward's triangle area (cm^2),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXWDA,Wards triangle area (cm^2),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXWDA,Wards triangle area,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXWDA,Wards triangle area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXWDBMC,Ward's triangle bone mineral content (gm),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXWDBMC,Ward's triangle bone mineral content (gm),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXWDBMC,Wards triangle bone mineral content (gm),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXWDBMC,Wards triangle BMC,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXWDBMC,Wards triangle BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXWDBMD,Ward's triangle bone mineral density (gm/cm^2),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXWDBMD,Ward's triangle bone mineral density (gm/cm^2),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXWDBMD,Wards triangle bone mineral density (gm/cm^2),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXWDBMD,Wards triangle BMD,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXWDBMD,Wards triangle BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
ENXCMT,Comment for ENO exams not done,ENX_E,Exhaled Nitric Oxide,2007,2008,Examination,None,p
ENXCMT,Comment for ENO exams not done,ENX_F,Exhaled Nitric Oxide,2009,2010,Examination,None,p
ENXCMT,Comment for ENO exams not done,ENX_G,Exhaled Nitric Oxide,2011,2012,Examination,None,p
ENXMEAN,"Mean of two reproducible FENO measurements, in parts per billion",ENX_E,Exhaled Nitric Oxide,2007,2008,Examination,None,p
ENXMEAN,"Mean of two reproducible FENO measurements, in parts per billion",ENX_F,Exhaled Nitric Oxide,2009,2010,Examination,None,p
ENXMEAN,"Mean of two reproducible FENO measurements, in parts per billion",ENX_G,Exhaled Nitric Oxide,2011,2012,Examination,None,p
LB2BANO,Basophils number (1000 cells/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2BAP,Bone alkaline phosphotase (ug/L),L11_2_b,"C-Reactive Protein & Others, Second Exam",2001,2002,Laboratory,None,p
LB2BAPCT,Basophils percent (%),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2CP,C-peptide: pmol/mL,L10_2_B,"Glycohemoglobin, Plasma Glucose, Serum C-peptide, & Insulin, Second Exam",2001,2002,Laboratory,None,p
LB2CRP,C-reactive protein (mg/dL),L11_2_b,"C-Reactive Protein & Others, Second Exam",2001,2002,Laboratory,None,p
LB2EONO,Eosinophils number (1000 cells/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2EOPCT,Eosinophils percent (%),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2EPP,Erythrocyte protoporphyrin (ug/dL RBC),l39_2_b,Erythrocyte Protoporphyrin,2001,2002,Laboratory,None,p
LB2FB,Fibrinogen (mg/dL),L11_2_b,"C-Reactive Protein & Others, Second Exam",2001,2002,Laboratory,None,p
LB2FSH,Follicle stimulating hormone (mIU/mL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2GH,Glycohemoglobin (%),L10_2_B,"Glycohemoglobin, Plasma Glucose, Serum C-peptide, & Insulin, Second Exam",2001,2002,Laboratory,None,p
LB2GLU,Plasma glucose (mg/dL),L10_2_B,"Glycohemoglobin, Plasma Glucose, Serum C-peptide, & Insulin, Second Exam",2001,2002,Laboratory,None,p
LB2HCT,Hematocrit (%),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2HDL,HDL-cholesterol (mg/dL),l13_2_b,"Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam",2001,2002,Laboratory,None,p
LB2HGB,Hemoglobin (g/dL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2IN,Insulin (uU/mL),L10_2_B,"Glycohemoglobin, Plasma Glucose, Serum C-peptide, & Insulin, Second Exam",2001,2002,Laboratory,None,p
LB2LDL,LDL-cholesterol (mg/dL),l13_2_b,"Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam",2001,2002,Laboratory,None,p
LB2LH,Luteinizing hormone (mIU/mL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2LYMNO,Lymphocyte number (1000 cells/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2LYPCT,Lymphocyte percent (%),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2MC,MCHC (g/dL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2MCHSI,Mean cell hemoglobin (pg),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2MCVSI,Mean cell volume (fL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2MONO,Monocyte number (1000 cells/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2MOPCT,Monocyte percent (%),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2MPSI,Mean platelet volume (fL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2NENO,Segmented neutrophils num (1000 cell/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2NEPCT,Segmented neutrophils percent (%),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2P1,"Prostate specific antigen, total (ng/mL)",l11p_2_b,"Prostate-specific Antigen (PSA), Second Exam",2001,2002,Laboratory,None,p
LB2P2,"Prostate specific antigen (PSA), free (ng/mL)",l11p_2_b,"Prostate-specific Antigen (PSA), Second Exam",2001,2002,Laboratory,None,p
LB2P3,Prostate specific antigen ratio (%),l11p_2_b,"Prostate-specific Antigen (PSA), Second Exam",2001,2002,Laboratory,None,p
LB2PLTSI,Platelet count (1000 cells/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2RBCSI,Red blood cell count (million cells/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2RDW,Red cell distribution width (%),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LB2SAL,Albumin (g/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SAPSI,Alkaline phosphotase (U/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SASSI,Aspartate aminotransferase (U/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SATSI,Alanine aminotransferase (U/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SBU,Blood urea nitrogen (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SC3SI,Bicarbonate (mmol/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SCA,Total calcium (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SCH,Cholesterol (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SCLSI,Chloride (mmol/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SCR,Creatinine (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SGL,Glucose (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SIR,Iron (ug/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SKSI,Potassium (mmol/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SPH,Phosphorus (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2STB,"Bilirubin, total (mg/dL)",L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2STP,"Protein, total (g/dL)",L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2STR,Triglycerides (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2SUA,Uric acid (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p
LB2TC,Total cholesterol (mg/dL),l13_2_b,"Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam",2001,2002,Laboratory,None,p
LB2TR,Triglyceride (mg/dL),l13_2_b,"Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam",2001,2002,Laboratory,None,p
LB2WBCSI,White blood cell count (1000 cells/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p
LBDBANO,Basophils number (1000 cells/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBDBANO,Basophils number (1000 cells/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBDBANO,Basophils number (1000 cells/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBDBANO,Basophils number (1000 cells/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBDBANO,Basophils number (1000 cells/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBDBANO,Basophils number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBDBANO,Basophils number (1000 cells/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBDBANO,Basophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBDBANO,Basophils number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBDBANO,Basophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBDEONO,Eosinophils number (1000 cells/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBDEONO,Eosinophils number (1000 cells/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBDEONO,Eosinophils number (1000 cells/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBDEONO,Eosinophils number (1000 cells/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBDEONO,Eosinophils number (1000 cells/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBDEONO,Eosinophils number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBDEONO,Eosinophils number (1000 cells/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBDEONO,Eosinophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBDEONO,Eosinophils number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBDEONO,Eosinophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBDFOT,Serum total folate (ng/mL),FOLFMS_G,Folate Forms - Total & Individual - Serum,2011,2012,Laboratory,None,p
LBDFOT,Serum total folate (ng/mL),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None,p
LBDFOT,Serum total folate (ng/mL),FOLFMS_I,Folate Forms - Total & Individual - Serum,2015,2016,Laboratory,None,p
LBDFOT,Serum total folate (ng/mL),FOLFMS_J,Folate Forms - Total & Individual - Serum,2017,2018,Laboratory,None,p
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_D,Cholesterol - HDL,2005,2006,Laboratory,None,p
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_E,Cholesterol - HDL,2007,2008,Laboratory,None,p
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_F,Cholesterol - HDL,2009,2010,Laboratory,None,p
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_G,Cholesterol - HDL,2011,2012,Laboratory,None,p
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_H,Cholesterol - HDL,2013,2014,Laboratory,None,p
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_I,Cholesterol - High-Density Lipoprotein (HDL),2015,2016,Laboratory,None,p
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_J,Cholesterol - High - Density Lipoprotein (HDL),2017,2018,Laboratory,None,p
LBDINSI,Insulin (pmol/L),GLU_D,Plasma Fasting Glucose & Insulin,2005,2006,Laboratory,None,p
LBDINSI,Insulin (pmol/L),GLU_E,Plasma Fasting Glucose & Insulin,2007,2008,Laboratory,None,p
LBDINSI,Insulin (pmol/L),GLU_F,Plasma Fasting Glucose & Insulin,2009,2010,Laboratory,None,p
LBDINSI,Insulin (pmol/L),GLU_G,Plasma Fasting Glucose & Insulin,2011,2012,Laboratory,None,p
LBDINSI,Insulin: SI(pmol/L),L10AM_C,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2003,2004,Laboratory,None,p
LBDIRNSI,"Iron, Frozen Serum (umol/L)",FETIB_D,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2005,2006,Laboratory,None,p
LBDIRNSI,"Iron frozen, Serum (umol/L)",FETIB_J,Iron Status - Serum,2017,2018,Laboratory,None,p
LBDIRNSI,"Iron, frozen (umol/L)",L40FE_B,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2001,2002,Laboratory,None,p
LBDIRNSI,"Iron, frozen (umol/L)",L40FE_C,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2003,2004,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),L13AM_C,Cholesterol - LDL & Triglycerides,2003,2004,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_E,Cholesterol - LDL & Triglycerides,2007,2008,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_F,Cholesterol - LDL & Triglycerides,2009,2010,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_G,Cholesterol - LDL & Triglycerides,2011,2012,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_H,Cholesterol - LDL & Triglycerides,2013,2014,Laboratory,None,p
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_I,Cholesterol - Low - Density Lipoprotein (LDL) & Triglycerides,2015,2016,Laboratory,None,p
LBDLDL,"LDL-Cholesterol, Friedewald equation (mg/dL).

LBDLDL = (LBXTC-(LBDHDD + ",TRIGLY_J,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,2017,2018,Laboratory,None,p
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
