Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf,varname,category,subcategory
URXDMA,o-Desmethylangolensin (O-DMA) (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXDMA,nutrients,dietary biomarker
URXDMA,O-Desmethylangolensin (O-DMA) (ng/mL),PHYTO_D,Phytoestrogens - Urine,2005,2006,Laboratory,None,e,URXDMA,nutrients,dietary biomarker
URXDMA,O-Desmethylangolensin (O-DMA) (ng/mL),PHYTO_E,Phytoestrogens - Urine,2007,2008,Laboratory,None,e,URXDMA,nutrients,dietary biomarker
URXDMA,O-Desmethylangolensin (O-DMA) (ng/mL),PHYTO_F,Phytoestrogens - Urine,2009,2010,Laboratory,None,e,URXDMA,nutrients,dietary biomarker
URXDMN,"2,6-Dimethylaniline, urine (pg/mL)",AA_H,Aromatic Amines - Urine,2013,2014,Laboratory,None,e,URXDMN,pollutant,amine
URXDMN,"2,6-Dimethylaniline, urine (pg/mL)",AAS_H,Aromatic Amines - Urine - Special Sample,2013,2014,Laboratory,None,e,URXDMN,pollutant,amine
URXDPHP,Diphenyl Phosphate,FR_J,Flame Retardants - Urine,2017,2018,Laboratory,None,e,URXDPHP,pollutant,phosphate
URXDPM,N-Acetyl-S-(dimethylphenyl)-L-Cysteine(ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXDPM,pollutant,VOC
URXDPM,N-acetyl-S-(dimethylphenyl)-L-cysteine(ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXDPM,pollutant,VOC
URXDPM,N-acetyl-S-(dimethylphenyl)-L-cysteine(ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXDPM,pollutant,VOC
URXDPY,2-(diethylamino)-6-methylpyrimidin-4-ol/one,l26PP_B,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2001,2002,Laboratory,None,e,URXDPY,pollutant,priority pesticide
URXDTZ,Desethyl atrazine result (ug/L),UAM_E,Atrazine and Metabolites,2007,2008,Laboratory,None,e,URXDTZ,pollutant,atrazine
URXECP,mono-2-ethyl-5-carboxypentyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e,URXECP,pollutant,phthalates
URXECP,Mono-2-ethyl-5-carboxypentyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e,URXECP,pollutant,phthalates
URXECP,Mono-2-ethyl-5-carboxypentyl phthalate,PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e,URXECP,pollutant,phthalates
URXECP,Mono-2-ethyl-5-carboxypentyl phthalate,PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e,URXECP,pollutant,phthalates
URXECP,Mono-2-ethyl-5-carboxypentyl phthalate,PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e,URXECP,pollutant,phthalates
URXECP,Mono-2-ethyl-5-carboxypentyl phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e,URXECP,pollutant,phthalates
URXECP,Mono-2-ethyl-5-carboxypentyl phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e,URXECP,pollutant,phthalates
URXECP,Mono-2-ethyl-5-carboxypentyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e,URXECP,pollutant,phthalates
URXECPT,Mono-2-ethyl-5-carboxypentylterephthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e,URXECPT,pollutant,phthalates
URXEMM,Ethametsulfuron methyl (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e,URXEMM,pollutant,priority pesticide
URXEMM,Ethametsulfuron methyl (ug/L),UPP_D,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2005,2006,Laboratory,None,e,URXEMM,pollutant,priority pesticide
URXEMM,Ethametsulfuron methyl (ug/L),UPP_E,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2007,2008,Laboratory,None,e,URXEMM,pollutant,priority pesticide
URXEPB,Ethyl paraben  (ng/ml),EPH_D,Environmental Phenols & Parabens,2005,2006,Laboratory,None,e,URXEPB,pollutant,phenols
URXEPB,Ethyl paraben (ng/ml),EPH_E,Environmental Phenols,2007,2008,Laboratory,None,e,URXEPB,pollutant,phenols
URXEPB,Ethyl paraben (ng/ml),EPH_F,Environmental Phenols,2009,2010,Laboratory,None,e,URXEPB,pollutant,phenols
URXEPB,Ethyl paraben (ng/ml),EPH_G,Environmental Phenols & Parabens,2011,2012,Laboratory,None,e,URXEPB,pollutant,phenols
URXEPB,Ethyl paraben (ng/ml),EPHPP_H,Personal Care and Consumer Product Chemicals and Metabolites,2013,2014,Laboratory,None,e,URXEPB,pollutant,phenols
URXEPB,Ethyl paraben  (ng/mL),EPHPP_I,Personal Care and Consumer Product Chemicals and Metabolites,2015,2016,Laboratory,None,e,URXEPB,pollutant,phenols
URXEQU,Equol (ng/mL),L06PHY_C,Phytoestrogens - Urine,2003,2004,Laboratory,None,e,URXEQU,nutrients,dietary biomarker
URXEQU,Equol (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e,URXEQU,nutrients,dietary biomarker
URXEQU,Equol (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXEQU,nutrients,dietary biomarker
URXEQU,Equol (ng/mL),PHYTO_D,Phytoestrogens - Urine,2005,2006,Laboratory,None,e,URXEQU,nutrients,dietary biomarker
URXEQU,Equol (ng/mL),PHYTO_E,Phytoestrogens - Urine,2007,2008,Laboratory,None,e,URXEQU,nutrients,dietary biomarker
URXEQU,Equol (ng/mL),PHYTO_F,Phytoestrogens - Urine,2009,2010,Laboratory,None,e,URXEQU,nutrients,dietary biomarker
URXETD,Enterodiol (ng/mL),L06PHY_C,Phytoestrogens - Urine,2003,2004,Laboratory,None,e,URXETD,nutrients,dietary biomarker
URXETD,Enterodiol (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e,URXETD,nutrients,dietary biomarker
URXETD,Enterodiol (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXETD,nutrients,dietary biomarker
URXETD,Enterodiol (ng/mL),PHYTO_D,Phytoestrogens - Urine,2005,2006,Laboratory,None,e,URXETD,nutrients,dietary biomarker
URXETD,Enterodiol (ng/mL),PHYTO_E,Phytoestrogens - Urine,2007,2008,Laboratory,None,e,URXETD,nutrients,dietary biomarker
URXETD,Enterodiol (ng/mL),PHYTO_F,Phytoestrogens - Urine,2009,2010,Laboratory,None,e,URXETD,nutrients,dietary biomarker
URXETL,Enterolactone (ng/mL),L06PHY_C,Phytoestrogens - Urine,2003,2004,Laboratory,None,e,URXETL,nutrients,dietary biomarker
URXETL,Enterolactone (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e,URXETL,nutrients,dietary biomarker
URXETL,Enterolactone (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXETL,nutrients,dietary biomarker
URXETL,Enterolactone (ng/mL),PHYTO_D,Phytoestrogens - Urine,2005,2006,Laboratory,None,e,URXETL,nutrients,dietary biomarker
URXETL,Enterolactone (ng/mL),PHYTO_E,Phytoestrogens - Urine,2007,2008,Laboratory,None,e,URXETL,nutrients,dietary biomarker
URXETL,Enterolactone (ng/mL),PHYTO_F,Phytoestrogens - Urine,2009,2010,Laboratory,None,e,URXETL,nutrients,dietary biomarker
URXETU,Ethylenethio urea (ug/L),CARB_D,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,2005,2006,Laboratory,None,e,URXETU,pollutant,organophosphate
URXETU,Ethylenethio urea (ug/L),CARB_E,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,2007,2008,Laboratory,None,e,URXETU,pollutant,organophosphate
URXETU,Ethylenethio urea (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e,URXETU,pollutant,organophosphate
URXFRM,Foramsulfuron (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e,URXFRM,pollutant,priority pesticide
URXFRM,Foramsulfuron (ug/L),UPP_D,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2005,2006,Laboratory,None,e,URXFRM,pollutant,priority pesticide
URXFRM,Foramsulfuron (ug/L),UPP_E,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2007,2008,Laboratory,None,e,URXFRM,pollutant,priority pesticide
URXGAM,N-Acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-Cysteine(ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXGAM,pollutant,VOC
URXGAM,N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine(ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXGAM,pollutant,VOC
URXGAM,N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine(ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXGAM,pollutant,VOC
URXGAM,N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine(ng/mL),UVOC_J,Volatile Organic Compound (VOC) Metabolites - Urine,2017,2018,Laboratory,None,e,URXGAM,pollutant,VOC
URXGLP1,"2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole (Glu-P-1) (pg/mL)",HCAA_H,Heterocyclic Aromatic Amines - Urine,2013,2014,Laboratory,None,e,URXGLP1,pollutant,amine
URXGLP2,"2-Aminodipyrido[1,2-a:3',2'-d] imidazole (GLU-P-2) (pg/mL)",HCAA_H,Heterocyclic Aromatic Amines - Urine,2013,2014,Laboratory,None,e,URXGLP2,pollutant,amine
URXGNS,Genistein (ng/mL),L06PHY_C,Phytoestrogens - Urine,2003,2004,Laboratory,None,e,URXGNS,nutrients,dietary biomarker
URXGNS,Genistein (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e,URXGNS,nutrients,dietary biomarker
URXGNS,Genistein (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXGNS,nutrients,dietary biomarker
URXGNS,Genistein (ng/mL),PHYTO_D,Phytoestrogens - Urine,2005,2006,Laboratory,None,e,URXGNS,nutrients,dietary biomarker
URXGNS,Genistein (ng/mL),PHYTO_E,Phytoestrogens - Urine,2007,2008,Laboratory,None,e,URXGNS,nutrients,dietary biomarker
URXGNS,Genistein (ng/mL),PHYTO_F,Phytoestrogens - Urine,2009,2010,Laboratory,None,e,URXGNS,nutrients,dietary biomarker
URXHCTT,"Total Hydroxycotinine, urine (ng/mL)",UCOT_H,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2013,2014,Laboratory,None,e,URXHCTT,smoking,smoking biomarker
URXHCTT,"Total Hydroxycotinine, urine (ng/mL)",UCOT_I,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2015,2016,Laboratory,None,e,URXHCTT,smoking,smoking biomarker
URXHCTT,"Hydroxycotinine, urine (ng/mL)",UCOT_J,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2017,2018,Laboratory,None,e,URXHCTT,smoking,smoking biomarker
URXHEM,N-Acetyl-S- (2-Hydroxyethyl)-L-Cysteine(ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXHEM,pollutant,VOC
URXHEM,N-acetyl-S-(2-hydroxyethyl)-L-cysteine(ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXHEM,pollutant,VOC
URXHEM,N-acetyl-S-(2-hydroxyethyl)-L-cysteine(ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXHEM,pollutant,VOC
URXHEM,N-acetyl-S-(2-hydroxyethyl)-L-cysteine(ng/mL),UVOC_J,Volatile Organic Compound (VOC) Metabolites - Urine,2017,2018,Laboratory,None,e,URXHEM,pollutant,VOC
URXHIBP,Mono-2-hydroxy-iso-butyl phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e,URXHIBP,pollutant,phthalates
URXHIBP,Mono-2-hydroxy-iso-butyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e,URXHIBP,pollutant,phthalates
URXHLS,Halosulfuron (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e,URXHLS,pollutant,priority pesticide
URXHLS,Halosulfuron (ug/L),UPP_D,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2005,2006,Laboratory,None,e,URXHLS,pollutant,priority pesticide
URXHLS,Halosulfuron (ug/L),UPP_E,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2007,2008,Laboratory,None,e,URXHLS,pollutant,priority pesticide
URXHM,Harman (pg/mL),HCAA_H,Heterocyclic Aromatic Amines - Urine,2013,2014,Laboratory,None,e,URXHM,pollutant,amine
URXHP2,N-Acetyl-S- (2-hydroxypropyl)-L-Cysteine(ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXHP2,pollutant,VOC
URXHP2,N-acetyl-S- (2-hydroxypropyl)-L-cysteine(ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXHP2,pollutant,VOC
URXHP2,N-acetyl-S- (2-hydroxypropyl)-L-cysteine(ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXHP2,pollutant,VOC
URXHP2,N-acetyl-S- (2-hydroxypropyl)-L-cysteine(ng/mL),UVOC_J,Volatile Organic Compound (VOC) Metabolites - Urine,2017,2018,Laboratory,None,e,URXHP2,pollutant,VOC
URXHPBT,"1-(3-Pyridyl)-1-butanol-4-carboxylic acid, urine (ng/mL)",UCOT_I,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2015,2016,Laboratory,None,e,URXHPBT,smoking,smoking biomarker
URXHPBT,"4-hydroxy-4-(3-pyridyl) butanoic acid, urine (ng/mL)",UCOT_J,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2017,2018,Laboratory,None,e,URXHPBT,smoking,smoking biomarker
URXHPM,N-Acetyl-S- (3-Hydroxypropyl)-L-Cysteine(ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXHPM,pollutant,VOC
URXHPM,N-acetyl-S- (3-hydroxypropyl)-L-cysteine(ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXHPM,pollutant,VOC
URXHPM,N-acetyl-S- (3-hydroxypropyl)-L-cysteine(ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXHPM,pollutant,VOC
URXHPM,N-acetyl-S- (3-hydroxypropyl)-L-cysteine(ng/mL),UVOC_J,Volatile Organic Compound (VOC) Metabolites - Urine,2017,2018,Laboratory,None,e,URXHPM,pollutant,VOC
URXIPM1,N-Acetyl-S-(2-hydroxy-3-methyl-3-buten-1-yl)-L-cysteine + N-Acetyl-S-(2-hyd,UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXIPM1,pollutant,VOC
URXIPM3,N-Acetyl-S-(4-hydroxy-2-methyl-2-buten-1-yl)-L-cysteine (ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXIPM3,pollutant,VOC
URXIPM3,N-Acetyl-S-(4-hydroxy-2-methyl-2-buten-1-yl)-L-cysteine (ng/mL),UVOC_J,Volatile Organic Compound (VOC) Metabolites - Urine,2017,2018,Laboratory,None,e,URXIPM3,pollutant,VOC
URXIQ,"2-amino-3-methyl-3H-imidazo[4,5-f]quinolone  (IQ) (pg/mL)",HCAA_H,Heterocyclic Aromatic Amines - Urine,2013,2014,Laboratory,None,e,URXIQ,pollutant,amine
URXMAAC,"2-Amino-3-methyl-9H-pyriodo[2,3-b]indole (MeA-a-C) (pg/mL)",HCAA_H,Heterocyclic Aromatic Amines - Urine,2013,2014,Laboratory,None,e,URXMAAC,pollutant,amine
URXMAD,Mandelic acid(ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXMAD,pollutant,VOC
URXMAD,Mandelic acid(ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXMAD,pollutant,VOC
URXMAD,Mandelic acid(ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXMAD,pollutant,VOC
URXMAD,Mandelic acid(ng/mL),UVOC_J,Volatile Organic Compound (VOC) Metabolites - Urine,2017,2018,Laboratory,None,e,URXMAD,pollutant,VOC
URXMAL,Malathion diacid (ug/L),LAB26PP,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",1999,2000,Laboratory,None,e,URXMAL,pollutant,priority pesticide
URXMAL,Malathion diacid (ug/L) result,UPHOPM_E,"Pyrethroids, Herbicides, & OP Metabolites - Urine",2007,2008,Laboratory,None,e,URXMAL,pollutant,priority pesticide
URXMAL,Malathion diacid (ug/L) result,UPHOPM_F,"Pyrethroids, Herbicides, & OP Metabolites - Urine",2009,2010,Laboratory,None,e,URXMAL,pollutant,priority pesticide
URXMB1,N-Acetyl-S-(1-HydroxyMethyl)-2-Propenyl)-L-Cysteine(ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXMB1,pollutant,VOC
URXMB1,N-acetyl-S-(1-hydroxyMethyl)-2-Propenyl)-L-cysteine(ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXMB1,pollutant,VOC
URXMB1,N-acetyl-S-(1-hydroxymethyl)-2-propenyl)-L-cysteine(ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXMB1,pollutant,VOC
URXMB2,N-Acetyl-S- (2-hydroxy-3-butenyl)-L-Cysteine (ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXMB2,pollutant,VOC
URXMB2,N-acetyl-S- (2-hydroxy-3-butenyl)-L-cysteine (ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXMB2,pollutant,VOC
URXMB2,N-acetyl-S-(2-hydroxy-3-butenyl)-L-cysteine (ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXMB2,pollutant,VOC
URXMB3,N-Acetyl-S- (4-hydroxy-2-butenyl)-L-Cysteine (ng/mL),UVOC_G,Volatile Organic Compound (VOC) Metabolites - Urine,2011,2012,Laboratory,None,e,URXMB3,pollutant,VOC
URXMB3,N-acetyl-S- (4-hydroxy-2-butenyl)-L-cysteine (ng/mL),UVOC_H,Volatile Organic Compound (VOC) Metabolites - Urine,2013,2014,Laboratory,None,e,URXMB3,pollutant,VOC
URXMB3,N-acetyl-S- (4-hydroxy-2-butenyl)-L-cysteine (ng/mL),UVOC_I,Volatile Organic Compound (VOC) Metabolites - Urine,2015,2016,Laboratory,None,e,URXMB3,pollutant,VOC
URXMB3,N-acetyl-S- (4-hydroxy-2-butenyl)-L-cysteine (ng/mL),UVOC_J,Volatile Organic Compound (VOC) Metabolites - Urine,2017,2018,Laboratory,None,e,URXMB3,pollutant,VOC
URXMBP,Mono-n-butyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate (ng/mL),PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate (ng/mL),PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate (ng/mL),PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMBP,Mono-n-butyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e,URXMBP,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate,PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate,PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate,PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate (ng/mL),PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMC1,Mono-(3-carboxypropyl) phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e,URXMC1,pollutant,phthalates
URXMCOH,"Cyclohexane-1,2-dicarboxylic acid-mono(carboxyoctyl) ester phthalate (ng/mL",PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e,URXMCOH,pollutant,phthalates
URXMCOH,"Cyclohexane-1,2-dicarboxylic acid-mono(carboxyoctyl) ester phthalate (ng/mL",PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e,URXMCOH,pollutant,phthalates
URXMCP,Mono-cyclohexyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e,URXMCP,pollutant,phthalates
URXMCP,Mono-cyclohexyl phthalate (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e,URXMCP,pollutant,phthalates
URXMCP,Mono-cyclohexyl phthalate (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXMCP,pollutant,phthalates
URXMCP,Mono-cyclohexyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e,URXMCP,pollutant,phthalates
URXMCP,Mono-cyclohexyl phthalate (ng/mL),PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e,URXMCP,pollutant,phthalates
URXMCP,Mono-cyclohexyl phthalate (ng/mL),PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e,URXMCP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e,URXMEP,pollutant,phthalates
URXMEP,Mono-ethyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e,URXMEP,pollutant,phthalates
