Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf,varname,category,subcategory
LBXSCA,Total Calcium (mg/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSCA,biochemistry,bone
LBXSCA,Total Calcium (mg/dL),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSCA,biochemistry,bone
LBXSCA,Total Calcium (mg/dL),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSCA,biochemistry,bone
LBXSCA,Total calcium (mg/dL),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSCA,biochemistry,bone
LBXSCA,"Calcium, total (mg/dL)",LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSCA,biochemistry,bone
LBXSCH,Cholesterol (mg/dL),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,Cholesterol (mg/dL),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,Cholesterol (mg/dL),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,Cholesterol (mg/dL),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,Cholesterol (mg/dL),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,"Cholesterol, refrigerated serum (mg/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,"Total Cholesterol, refrigerated serum (mg/dL)",BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,Cholesterol (mg/dL),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,Cholesterol (mg/dL),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCH,"Cholesterol, total (mg/dL)",LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSCH,biochemistry,lipids
LBXSCK,Creatine Phosphokinase(CPK) (IU/L),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSCK,biochemistry,kidney
LBXSCK,Creatine Phosphokinase(CPK) (IU/L),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSCK,biochemistry,kidney
LBXSCK,Creatine Phosphokinase (CPK) (IU/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSCK,biochemistry,kidney
LBXSCK,Creatine Phosphokinase (CPK) (IU/L),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSCK,biochemistry,kidney
LBXSCLSI,Chloride (mmol/L),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride (mmol/L),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride (mmol/L),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride (mmol/L),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride (mmol/L),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride (mmol/L),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride: SI (mmol/L),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride(mmol/L),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCLSI,Chloride (mmol/L),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSCLSI,biochemistry,electrolyte
LBXSCR,Creatinine (mg/dL),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSCR,Creatinine (mg/dL),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSCR,Creatinine (mg/dL),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSCR,Creatinine (mg/dL),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSCR,Creatinine (mg/dL),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSCR,"Creatinine, refrigerated serum (mg/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSCR,"Creatinine, refrigerated serum (mg/dL)",BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSCR,Creatinine (mg/dL),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSCR,Creatinine (mg/dL),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSCR,biochemistry,kidney
LBXSEL,Selenium(ug/L),L39EPP_C,Erythrocyte Protoporphyrin & Selenium,2003,2004,Laboratory,None,p,LBXSEL,biochemistry,nutritional status
LBXSEL,Selenium (ng/mL),LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,p,LBXSEL,biochemistry,nutritional status
LBXSF1SI,5-Methyl-tetrahydrofolate (nmol/L),FOLFMS_E,Folate Forms - Individual - Serum,2007,2008,Laboratory,None,p,LBXSF1SI,biochemistry,nutritional status
LBXSF1SI,5-Methyl-tetrahydrofolate (nmol/L),FOLFMS_G,Folate Forms - Total & Individual - Serum,2011,2012,Laboratory,None,p,LBXSF1SI,biochemistry,nutritional status
LBXSF1SI,5-Methyl-tetrahydrofolate (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None,p,LBXSF1SI,biochemistry,nutritional status
LBXSF1SI,5-Methyl-tetrahydrofolate (nmol/L),FOLFMS_I,Folate Forms - Total & Individual - Serum,2015,2016,Laboratory,None,p,LBXSF1SI,biochemistry,nutritional status
LBXSF1SI,5-Methyl-tetrahydrofolate (nmol/L),FOLFMS_J,Folate Forms - Total & Individual - Serum,2017,2018,Laboratory,None,p,LBXSF1SI,biochemistry,nutritional status
LBXSF2SI,Folic acid (nmol/L),FOLFMS_E,Folate Forms - Individual - Serum,2007,2008,Laboratory,None,p,LBXSF2SI,biochemistry,nutritional status
LBXSF2SI,Folic acid (nmol/L),FOLFMS_G,Folate Forms - Total & Individual - Serum,2011,2012,Laboratory,None,p,LBXSF2SI,biochemistry,nutritional status
LBXSF2SI,Folic acid (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None,p,LBXSF2SI,biochemistry,nutritional status
LBXSF2SI,Folic acid (nmol/L),FOLFMS_I,Folate Forms - Total & Individual - Serum,2015,2016,Laboratory,None,p,LBXSF2SI,biochemistry,nutritional status
LBXSF2SI,Folic acid (nmol/L),FOLFMS_J,Folate Forms - Total & Individual - Serum,2017,2018,Laboratory,None,p,LBXSF2SI,biochemistry,nutritional status
LBXSF3SI,5-Formyl-tetrahydrofolate (nmol/L),FOLFMS_G,Folate Forms - Total & Individual - Serum,2011,2012,Laboratory,None,p,LBXSF3SI,biochemistry,nutritional status
LBXSF3SI,5-Formyl-tetrahydrofolate (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None,p,LBXSF3SI,biochemistry,nutritional status
LBXSF3SI,5-Formyl-tetrahydrofolate (nmol/L),FOLFMS_I,Folate Forms - Total & Individual - Serum,2015,2016,Laboratory,None,p,LBXSF3SI,biochemistry,nutritional status
LBXSF3SI,5-Formyl-tetrahydrofolate (nmol/L),FOLFMS_J,Folate Forms - Total & Individual - Serum,2017,2018,Laboratory,None,p,LBXSF3SI,biochemistry,nutritional status
LBXSF4SI,Tetrahydrofolate (nmol/L),FOLFMS_G,Folate Forms - Total & Individual - Serum,2011,2012,Laboratory,None,p,LBXSF4SI,biochemistry,nutritional status
LBXSF4SI,Tetrahydrofolate (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None,p,LBXSF4SI,biochemistry,nutritional status
LBXSF4SI,Tetrahydrofolate (nmol/L),FOLFMS_I,Folate Forms - Total & Individual - Serum,2015,2016,Laboratory,None,p,LBXSF4SI,biochemistry,nutritional status
LBXSF4SI,Tetrahydrofolate (nmol/L),FOLFMS_J,Folate Forms - Total & Individual - Serum,2017,2018,Laboratory,None,p,LBXSF4SI,biochemistry,nutritional status
LBXSF5SI,"5,10-Methenyl-tetrahydrofolate (nmol/L)",FOLFMS_G,Folate Forms - Total & Individual - Serum,2011,2012,Laboratory,None,p,LBXSF5SI,biochemistry,nutritional status
LBXSF5SI,"5,10-Methenyl-tetrahydrofolate (nmol/L)",FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None,p,LBXSF5SI,biochemistry,nutritional status
LBXSF5SI,"5,10-Methenyl-tetrahydrofolate (nmol/L)",FOLFMS_I,Folate Forms - Total & Individual - Serum,2015,2016,Laboratory,None,p,LBXSF5SI,biochemistry,nutritional status
LBXSF5SI,"5,10-Methenyl-tetrahydrofolate (nmol/L)",FOLFMS_J,Folate Forms - Total & Individual - Serum,2017,2018,Laboratory,None,p,LBXSF5SI,biochemistry,nutritional status
LBXSF6SI,Mefox oxidation product (nmol/L),FOLFMS_G,Folate Forms - Total & Individual - Serum,2011,2012,Laboratory,None,p,LBXSF6SI,biochemistry,nutritional status
LBXSF6SI,Mefox oxidation product (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None,p,LBXSF6SI,biochemistry,nutritional status
LBXSF6SI,Mefox oxidation product (nmol/L),FOLFMS_I,Folate Forms - Total & Individual - Serum,2015,2016,Laboratory,None,p,LBXSF6SI,biochemistry,nutritional status
LBXSF6SI,Mefox oxidation product (nmol/L),FOLFMS_J,Folate Forms - Total & Individual - Serum,2017,2018,Laboratory,None,p,LBXSF6SI,biochemistry,nutritional status
LBXSGB,Globulin (g/dL),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGB,Globulin (g/dL),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSGB,biochemistry,immunity
LBXSGL,"Glucose, serum (mg/dL)",BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,"Glucose, serum (mg/dL)",BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,"Glucose, serum (mg/dL)",BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,"Glucose, serum (mg/dL)",BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,"Glucose, refrigerated serum (mg/dL)",BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,"Glucose, refrigerated serum (mg/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,"Glucose, refrigerated serum (mg/dL)",BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,"Glucose, serum (mg/dL)",L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,"Glucose, serum (mg/dL)",L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGL,Glucose (mg/dL),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSGL,biochemistry,metabolic
LBXSGTSI,Gamma glutamyl transferase (U/L),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,Gamma glutamyl transferase (U/L),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,Gamma glutamyl transferase (U/L),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,Gamma glutamyl transferase (U/L),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,Gamma glutamyl transferase (U/L),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,Gamma Glutamyl Transferase (GGT) (U/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,Gamma Glutamyl Transferase (GGT) (IU/L),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,GGT: SI (U/L),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,Gamma glutamyl transferase : SI (U/L),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSGTSI,GGT (U/L),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSGTSI,biochemistry,liver
LBXSHBG,"Sex Hormone Binding Globulin (SHBG, nmol/L)",TST_H,Sex Steroid Hormone - Serum,2013,2014,Laboratory,None,p,LBXSHBG,biochemistry,hormone
LBXSHBG,"Sex Hormone Binding Globulin (SHBG, nmol/L)",TST_I,Sex Steroid Hormone - Serum,2015,2016,Laboratory,None,p,LBXSHBG,biochemistry,hormone
LBXSIR,"Iron, refigerated (ug/dL)",BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,"Iron, refigerated (ug/dL)",BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,"Iron, refigerated (ug/dL)",BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,"Iron, refigerated (ug/dL)",BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,"Iron, refrigerated serum (ug/dL)",BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,"Iron, refrigerated serum (ug/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,"Iron, refrigerated serum (ug/dL)",BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,Iron (ug/dL),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,"Iron, refigerated (ug/dL)",L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSIR,blood,iron
LBXSIR,Iron (ug/dL),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSIR,blood,iron
LBXSKSI,Potassium (mmol/L),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium (mmol/L),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium (mmol/L),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium (mmol/L),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium (mmol/L),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium (mmol/L),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium: SI (mmol/L),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium (mmol/L),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSKSI,Potassium (mmol/L),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSKSI,biochemistry,electrolyte
LBXSLDSI,Lactate dehydrogenase LDH (U/L),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSLDSI,Lactate dehydrogenase LDH (U/L),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSLDSI,Lactate dehydrogenase (U/L),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSLDSI,Lactate dehydrogenase (U/L),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSLDSI,Lactate dehydrogenase (U/L),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSLDSI,Lactate Dehydrogenase (LDH) (U/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSLDSI,Lactate Dehydrogenase (LDH) (IU/L),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSLDSI,Lactate dehydrogenase LDH (U/L),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSLDSI,LDH (U/L),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSLDSI,biochemistry,injury
LBXSNASI,Sodium (mmol/L),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium (mmol/L),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium (mmol/L),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium (mmol/L),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium (mmol/L),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium (mmol/L),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium: SI (mmol/L),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium(mmol/L),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSNASI,Sodium (mmol/L),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSNASI,biochemistry,electrolyte
LBXSOSSI,Osmolality (mmol/Kg),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality (mmol/Kg),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality (mmol/Kg),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality (mmol/Kg),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality (mmol/Kg),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality (mmol/Kg),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality (mmol/Kg),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality: SI (mmol/Kg),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality(mmol/Kg),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSOSSI,Osmolality (mOsm/kg),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSOSSI,biochemistry,electrolyte
LBXSPH,Phosphorus (mg/dL),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSPH,Phosphorus (mg/dL),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSPH,Phosphorus (mg/dL),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSPH,Phosphorus (mg/dL),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSPH,Phosphorus (mg/dL),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSPH,Phosphorus (mg/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSPH,Phosphorus (mg/dL),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSPH,Phosphorus  (mg/dL),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSPH,Phosphorus  (mg/dL),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSPH,biochemistry,bone
LBXSTB,Total bilirubin (mg/dL),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTB,Total bilirubin (mg/dL),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTB,Total bilirubin (mg/dL),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTB,Total bilirubin (mg/dL),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTB,Total bilirubin (mg/dL),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTB,Total Bilirubin (mg/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTB,Total Bilirubin (mg/dL),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTB,Total bilirubin (mg/dL),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTB,"Bilirubin, total (mg/dL)",LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p,LBXSTB,biochemistry,liver
LBXSTP,Total protein (g/dL),BIOPRO_D,Standard Biochemistry Profile,2005,2006,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
LBXSTP,Total protein (g/dL),BIOPRO_E,Standard Biochemistry Profile,2007,2008,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
LBXSTP,Total protein (g/dL),BIOPRO_F,Standard Biochemistry Profile,2009,2010,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
LBXSTP,Total protein (g/dL),BIOPRO_G,Standard Biochemistry Profile,2011,2012,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
LBXSTP,Total protein (g/dL),BIOPRO_H,Standard Biochemistry Profile,2013,2014,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
LBXSTP,Total Protein (g/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
LBXSTP,Total Protein (g/dL),BIOPRO_J,Standard Biochemistry Profile,2017,2018,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
LBXSTP,Total protein (g/dL),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
LBXSTP,Total protein (g/dL),L40_C,Standard Biochemistry Profile,2003,2004,Laboratory,None,p,LBXSTP,biochemistry,liver/kidney
