Data.File.Name,Variable.Name,Data.File.Description,Component,Use.Constraints,Begin.Year,EndYear,Variable.Description
DADA2RSV_GENUS_RELATIVE_F,RSV_genus832_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Ancalomicrobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus833_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus834_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus835_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus836_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus837_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pelagibacterium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus838_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodomicrobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus839_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes
DADA2RSV_GENUS_RELATIVE_F,RSV_genus840_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Vasilyevaea
DADA2RSV_GENUS_RELATIVE_F,RSV_genus841_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;JG34-KF-361;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus842_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;JG35-K1-AG5;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus843_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;KF-JG30-B3;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus844_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;MNG7;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus845_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Meganema
DADA2RSV_GENUS_RELATIVE_F,RSV_genus846_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus847_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga
DADA2RSV_GENUS_RELATIVE_F,RSV_genus848_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus849_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Hansschlegelia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus850_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus851_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Pleomorphomonas
DADA2RSV_GENUS_RELATIVE_F,RSV_genus852_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus853_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Aliihoeflea
DADA2RSV_GENUS_RELATIVE_F,RSV_genus854_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Aminobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus855_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Aquamicrobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus856_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus857_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus858_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Nitratireductor
DADA2RSV_GENUS_RELATIVE_F,RSV_genus859_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Phyllobacterium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus860_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Pseudahrensia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus861_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer
DADA2RSV_GENUS_RELATIVE_F,RSV_genus862_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus863_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus864_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus865_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella
DADA2RSV_GENUS_RELATIVE_F,RSV_genus866_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Agaricicola
DADA2RSV_GENUS_RELATIVE_F,RSV_genus867_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Alsobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus868_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Bauldia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus869_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Candidatus_Liberibacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus870_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Phreatobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus871_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Rhizomicrobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus872_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Afifella
DADA2RSV_GENUS_RELATIVE_F,RSV_genus873_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Methyloligella
DADA2RSV_GENUS_RELATIVE_F,RSV_genus874_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus875_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Parvibaculum
DADA2RSV_GENUS_RELATIVE_F,RSV_genus876_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Aquabacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus877_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Labrys
DADA2RSV_GENUS_RELATIVE_F,RSV_genus878_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus879_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys
DADA2RSV_GENUS_RELATIVE_F,RSV_genus880_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudoxanthobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus881_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Starkeya
DADA2RSV_GENUS_RELATIVE_F,RSV_genus882_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Variibacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus883_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus884_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus
DADA2RSV_GENUS_RELATIVE_F,RSV_genus885_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Defluviimonas
DADA2RSV_GENUS_RELATIVE_F,RSV_genus886_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Falsirhodobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus887_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus888_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Haematobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus889_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Maribius
DADA2RSV_GENUS_RELATIVE_F,RSV_genus890_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marivita
DADA2RSV_GENUS_RELATIVE_F,RSV_genus891_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus892_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nesiotobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus893_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paenirhodobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus894_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Palleronia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus895_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracocccus
DADA2RSV_GENUS_RELATIVE_F,RSV_genus896_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Profundibacterium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus897_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus898_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus899_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria
DADA2RSV_GENUS_RELATIVE_F,RSV_genus900_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tabrizicola
DADA2RSV_GENUS_RELATIVE_F,RSV_genus901_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AKYH478;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus902_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus903_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidicaldus
DADA2RSV_GENUS_RELATIVE_F,RSV_genus904_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
DADA2RSV_GENUS_RELATIVE_F,RSV_genus905_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisoma
DADA2RSV_GENUS_RELATIVE_F,RSV_genus906_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidocella
DADA2RSV_GENUS_RELATIVE_F,RSV_genus907_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus908_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Belnapia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus909_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Craurococcus
DADA2RSV_GENUS_RELATIVE_F,RSV_genus910_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconacetobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus911_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus912_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus913_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Paracraurococcus
DADA2RSV_GENUS_RELATIVE_F,RSV_genus914_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseococcus
DADA2RSV_GENUS_RELATIVE_F,RSV_genus915_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
DADA2RSV_GENUS_RELATIVE_F,RSV_genus916_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Saccharibacter
DADA2RSV_GENUS_RELATIVE_F,RSV_genus917_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Stella
DADA2RSV_GENUS_RELATIVE_F,RSV_genus918_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;B79;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus919_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus920_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;I-10;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus921_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;JG37-AG-20;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus922_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;KCM-B-60;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus923_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;MSB-1E8;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus924_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus925_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169_marine_group
DADA2RSV_GENUS_RELATIVE_F,RSV_genus926_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum
DADA2RSV_GENUS_RELATIVE_F,RSV_genus927_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus
DADA2RSV_GENUS_RELATIVE_F,RSV_genus928_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Dongia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus929_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum
DADA2RSV_GENUS_RELATIVE_F,RSV_genus930_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Marispirillum
DADA2RSV_GENUS_RELATIVE_F,RSV_genus931_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus932_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella
DADA2RSV_GENUS_RELATIVE_F,RSV_genus933_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Telmatospirillum
DADA2RSV_GENUS_RELATIVE_F,RSV_genus934_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Thalassospira
DADA2RSV_GENUS_RELATIVE_F,RSV_genus935_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_Incertae_Sedis;Candidatus_Alysiosphaera
DADA2RSV_GENUS_RELATIVE_F,RSV_genus936_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_Incertae_Sedis;Geminicoccus
DADA2RSV_GENUS_RELATIVE_F,RSV_genus937_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_Incertae_Sedis;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus938_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_Incertae_Sedis;Reyranella
DADA2RSV_GENUS_RELATIVE_F,RSV_genus939_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;AKIW1012;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus940_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus941_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Holosporaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus942_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;LWSR-14;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus943_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus944_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus945_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;NA
DADA2RSV_GENUS_RELATIVE_F,RSV_genus946_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia
DADA2RSV_GENUS_RELATIVE_F,RSV_genus947_relative,DADA2RSV_GENUS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiales_Incertae_Sedis;Candidatus_Captivus
