pvarname,evarname,n,e_table_name,p_table_name
PhenoAge,LBXTO5,0,L17_B,DNAM_B
GDF15Mort,LBXTO5,0,L17_B,DNAM_B
B2MMort,LBXTO5,0,L17_B,DNAM_B
CystatinCMort,LBXTO5,0,L17_B,DNAM_B
TIMP1Mort,LBXTO5,0,L17_B,DNAM_B
ADMMort,LBXTO5,0,L17_B,DNAM_B
PAI1Mort,LBXTO5,0,L17_B,DNAM_B
LeptinMort,LBXTO5,0,L17_B,DNAM_B
PACKYRSMort,LBXTO5,0,L17_B,DNAM_B
CRPMort,LBXTO5,0,L17_B,DNAM_B
logA1CMort,LBXTO5,0,L17_B,DNAM_B
GrimAgeMort,LBXTO5,0,L17_B,DNAM_B
GrimAge2Mort,LBXTO5,0,L17_B,DNAM_B
HorvathTelo,LBXTO5,0,L17_B,DNAM_B
YangCell,LBXTO5,0,L17_B,DNAM_B
ZhangAge,LBXTO5,0,L17_B,DNAM_B
LinAge,LBXTO5,0,L17_B,DNAM_B
WeidnerAge,LBXTO5,0,L17_B,DNAM_B
VidalBraloAge,LBXTO5,0,L17_B,DNAM_B
DunedinPoAm,LBXTO5,0,L17_B,DNAM_B
CD8TPP,LBXTO5,0,L17_B,DNAM_B
CD4TPP,LBXTO5,0,L17_B,DNAM_B
Nkcell,LBXTO5,0,L17_B,DNAM_B
Bcell,LBXTO5,0,L17_B,DNAM_B
MonoPP,LBXTO5,0,L17_B,DNAM_B
NeuPP,LBXTO5,0,L17_B,DNAM_B
XY_Estimation,LBXTO5IN,0,L17_B,DNAM_B
HorvathAge,LBXTO5IN,0,L17_B,DNAM_B
HannumAge,LBXTO5IN,0,L17_B,DNAM_B
SkinBloodAge,LBXTO5IN,0,L17_B,DNAM_B
PhenoAge,LBXTO5IN,0,L17_B,DNAM_B
GDF15Mort,LBXTO5IN,0,L17_B,DNAM_B
B2MMort,LBXTO5IN,0,L17_B,DNAM_B
CystatinCMort,LBXTO5IN,0,L17_B,DNAM_B
TIMP1Mort,LBXTO5IN,0,L17_B,DNAM_B
ADMMort,LBXTO5IN,0,L17_B,DNAM_B
PAI1Mort,LBXTO5IN,0,L17_B,DNAM_B
LeptinMort,LBXTO5IN,0,L17_B,DNAM_B
PACKYRSMort,LBXTO5IN,0,L17_B,DNAM_B
CRPMort,LBXTO5IN,0,L17_B,DNAM_B
logA1CMort,LBXTO5IN,0,L17_B,DNAM_B
GrimAgeMort,LBXTO5IN,0,L17_B,DNAM_B
GrimAge2Mort,LBXTO5IN,0,L17_B,DNAM_B
HorvathTelo,LBXTO5IN,0,L17_B,DNAM_B
YangCell,LBXTO5IN,0,L17_B,DNAM_B
ZhangAge,LBXTO5IN,0,L17_B,DNAM_B
LinAge,LBXTO5IN,0,L17_B,DNAM_B
WeidnerAge,LBXTO5IN,0,L17_B,DNAM_B
VidalBraloAge,LBXTO5IN,0,L17_B,DNAM_B
DunedinPoAm,LBXTO5IN,0,L17_B,DNAM_B
CD8TPP,LBXTO5IN,0,L17_B,DNAM_B
CD4TPP,LBXTO5IN,0,L17_B,DNAM_B
Nkcell,LBXTO5IN,0,L17_B,DNAM_B
Bcell,LBXTO5IN,0,L17_B,DNAM_B
MonoPP,LBXTO5IN,0,L17_B,DNAM_B
NeuPP,LBXTO5IN,0,L17_B,DNAM_B
XY_Estimation,LBXV4C,117,L04VOC_B,DNAM_B
HorvathAge,LBXV4C,117,L04VOC_B,DNAM_B
HannumAge,LBXV4C,117,L04VOC_B,DNAM_B
SkinBloodAge,LBXV4C,117,L04VOC_B,DNAM_B
PhenoAge,LBXV4C,117,L04VOC_B,DNAM_B
GDF15Mort,LBXV4C,117,L04VOC_B,DNAM_B
B2MMort,LBXV4C,117,L04VOC_B,DNAM_B
CystatinCMort,LBXV4C,117,L04VOC_B,DNAM_B
TIMP1Mort,LBXV4C,117,L04VOC_B,DNAM_B
ADMMort,LBXV4C,117,L04VOC_B,DNAM_B
PAI1Mort,LBXV4C,117,L04VOC_B,DNAM_B
LeptinMort,LBXV4C,117,L04VOC_B,DNAM_B
PACKYRSMort,LBXV4C,117,L04VOC_B,DNAM_B
CRPMort,LBXV4C,117,L04VOC_B,DNAM_B
logA1CMort,LBXV4C,117,L04VOC_B,DNAM_B
GrimAgeMort,LBXV4C,117,L04VOC_B,DNAM_B
GrimAge2Mort,LBXV4C,117,L04VOC_B,DNAM_B
HorvathTelo,LBXV4C,117,L04VOC_B,DNAM_B
YangCell,LBXV4C,117,L04VOC_B,DNAM_B
ZhangAge,LBXV4C,117,L04VOC_B,DNAM_B
LinAge,LBXV4C,117,L04VOC_B,DNAM_B
WeidnerAge,LBXV4C,117,L04VOC_B,DNAM_B
VidalBraloAge,LBXV4C,117,L04VOC_B,DNAM_B
DunedinPoAm,LBXV4C,117,L04VOC_B,DNAM_B
CD8TPP,LBXV4C,117,L04VOC_B,DNAM_B
CD4TPP,LBXV4C,117,L04VOC_B,DNAM_B
Nkcell,LBXV4C,117,L04VOC_B,DNAM_B
Bcell,LBXV4C,117,L04VOC_B,DNAM_B
MonoPP,LBXV4C,117,L04VOC_B,DNAM_B
NeuPP,LBXV4C,117,L04VOC_B,DNAM_B
XY_Estimation,LBXVBF,83,L04VOC_B,DNAM_B
HorvathAge,LBXVBF,83,L04VOC_B,DNAM_B
HannumAge,LBXVBF,83,L04VOC_B,DNAM_B
SkinBloodAge,LBXVBF,83,L04VOC_B,DNAM_B
PhenoAge,LBXVBF,83,L04VOC_B,DNAM_B
GDF15Mort,LBXVBF,83,L04VOC_B,DNAM_B
B2MMort,LBXVBF,83,L04VOC_B,DNAM_B
CystatinCMort,LBXVBF,83,L04VOC_B,DNAM_B
TIMP1Mort,LBXVBF,83,L04VOC_B,DNAM_B
ADMMort,LBXVBF,83,L04VOC_B,DNAM_B
PAI1Mort,LBXVBF,83,L04VOC_B,DNAM_B
LeptinMort,LBXVBF,83,L04VOC_B,DNAM_B
PACKYRSMort,LBXVBF,83,L04VOC_B,DNAM_B
CRPMort,LBXVBF,83,L04VOC_B,DNAM_B
logA1CMort,LBXVBF,83,L04VOC_B,DNAM_B
GrimAgeMort,LBXVBF,83,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVBF,83,L04VOC_B,DNAM_B
HorvathTelo,LBXVBF,83,L04VOC_B,DNAM_B
YangCell,LBXVBF,83,L04VOC_B,DNAM_B
ZhangAge,LBXVBF,83,L04VOC_B,DNAM_B
LinAge,LBXVBF,83,L04VOC_B,DNAM_B
WeidnerAge,LBXVBF,83,L04VOC_B,DNAM_B
VidalBraloAge,LBXVBF,83,L04VOC_B,DNAM_B
DunedinPoAm,LBXVBF,83,L04VOC_B,DNAM_B
CD8TPP,LBXVBF,83,L04VOC_B,DNAM_B
CD4TPP,LBXVBF,83,L04VOC_B,DNAM_B
Nkcell,LBXVBF,83,L04VOC_B,DNAM_B
Bcell,LBXVBF,83,L04VOC_B,DNAM_B
MonoPP,LBXVBF,83,L04VOC_B,DNAM_B
NeuPP,LBXVBF,83,L04VOC_B,DNAM_B
XY_Estimation,LBXVBM,87,L04VOC_B,DNAM_B
HorvathAge,LBXVBM,87,L04VOC_B,DNAM_B
HannumAge,LBXVBM,87,L04VOC_B,DNAM_B
SkinBloodAge,LBXVBM,87,L04VOC_B,DNAM_B
PhenoAge,LBXVBM,87,L04VOC_B,DNAM_B
GDF15Mort,LBXVBM,87,L04VOC_B,DNAM_B
B2MMort,LBXVBM,87,L04VOC_B,DNAM_B
CystatinCMort,LBXVBM,87,L04VOC_B,DNAM_B
TIMP1Mort,LBXVBM,87,L04VOC_B,DNAM_B
ADMMort,LBXVBM,87,L04VOC_B,DNAM_B
PAI1Mort,LBXVBM,87,L04VOC_B,DNAM_B
LeptinMort,LBXVBM,87,L04VOC_B,DNAM_B
PACKYRSMort,LBXVBM,87,L04VOC_B,DNAM_B
CRPMort,LBXVBM,87,L04VOC_B,DNAM_B
logA1CMort,LBXVBM,87,L04VOC_B,DNAM_B
GrimAgeMort,LBXVBM,87,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVBM,87,L04VOC_B,DNAM_B
HorvathTelo,LBXVBM,87,L04VOC_B,DNAM_B
YangCell,LBXVBM,87,L04VOC_B,DNAM_B
ZhangAge,LBXVBM,87,L04VOC_B,DNAM_B
LinAge,LBXVBM,87,L04VOC_B,DNAM_B
WeidnerAge,LBXVBM,87,L04VOC_B,DNAM_B
VidalBraloAge,LBXVBM,87,L04VOC_B,DNAM_B
DunedinPoAm,LBXVBM,87,L04VOC_B,DNAM_B
CD8TPP,LBXVBM,87,L04VOC_B,DNAM_B
CD4TPP,LBXVBM,87,L04VOC_B,DNAM_B
Nkcell,LBXVBM,87,L04VOC_B,DNAM_B
Bcell,LBXVBM,87,L04VOC_B,DNAM_B
MonoPP,LBXVBM,87,L04VOC_B,DNAM_B
NeuPP,LBXVBM,87,L04VOC_B,DNAM_B
XY_Estimation,LBXVBZ,96,L04VOC_B,DNAM_B
HorvathAge,LBXVBZ,96,L04VOC_B,DNAM_B
HannumAge,LBXVBZ,96,L04VOC_B,DNAM_B
SkinBloodAge,LBXVBZ,96,L04VOC_B,DNAM_B
PhenoAge,LBXVBZ,96,L04VOC_B,DNAM_B
GDF15Mort,LBXVBZ,96,L04VOC_B,DNAM_B
B2MMort,LBXVBZ,96,L04VOC_B,DNAM_B
CystatinCMort,LBXVBZ,96,L04VOC_B,DNAM_B
TIMP1Mort,LBXVBZ,96,L04VOC_B,DNAM_B
ADMMort,LBXVBZ,96,L04VOC_B,DNAM_B
PAI1Mort,LBXVBZ,96,L04VOC_B,DNAM_B
LeptinMort,LBXVBZ,96,L04VOC_B,DNAM_B
PACKYRSMort,LBXVBZ,96,L04VOC_B,DNAM_B
CRPMort,LBXVBZ,96,L04VOC_B,DNAM_B
logA1CMort,LBXVBZ,96,L04VOC_B,DNAM_B
GrimAgeMort,LBXVBZ,96,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVBZ,96,L04VOC_B,DNAM_B
HorvathTelo,LBXVBZ,96,L04VOC_B,DNAM_B
YangCell,LBXVBZ,96,L04VOC_B,DNAM_B
ZhangAge,LBXVBZ,96,L04VOC_B,DNAM_B
LinAge,LBXVBZ,96,L04VOC_B,DNAM_B
WeidnerAge,LBXVBZ,96,L04VOC_B,DNAM_B
VidalBraloAge,LBXVBZ,96,L04VOC_B,DNAM_B
DunedinPoAm,LBXVBZ,96,L04VOC_B,DNAM_B
CD8TPP,LBXVBZ,96,L04VOC_B,DNAM_B
CD4TPP,LBXVBZ,96,L04VOC_B,DNAM_B
Nkcell,LBXVBZ,96,L04VOC_B,DNAM_B
Bcell,LBXVBZ,96,L04VOC_B,DNAM_B
MonoPP,LBXVBZ,96,L04VOC_B,DNAM_B
NeuPP,LBXVBZ,96,L04VOC_B,DNAM_B
XY_Estimation,LBXVCF,85,L04VOC_B,DNAM_B
HorvathAge,LBXVCF,85,L04VOC_B,DNAM_B
HannumAge,LBXVCF,85,L04VOC_B,DNAM_B
SkinBloodAge,LBXVCF,85,L04VOC_B,DNAM_B
PhenoAge,LBXVCF,85,L04VOC_B,DNAM_B
GDF15Mort,LBXVCF,85,L04VOC_B,DNAM_B
B2MMort,LBXVCF,85,L04VOC_B,DNAM_B
CystatinCMort,LBXVCF,85,L04VOC_B,DNAM_B
TIMP1Mort,LBXVCF,85,L04VOC_B,DNAM_B
ADMMort,LBXVCF,85,L04VOC_B,DNAM_B
PAI1Mort,LBXVCF,85,L04VOC_B,DNAM_B
LeptinMort,LBXVCF,85,L04VOC_B,DNAM_B
PACKYRSMort,LBXVCF,85,L04VOC_B,DNAM_B
CRPMort,LBXVCF,85,L04VOC_B,DNAM_B
logA1CMort,LBXVCF,85,L04VOC_B,DNAM_B
GrimAgeMort,LBXVCF,85,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVCF,85,L04VOC_B,DNAM_B
HorvathTelo,LBXVCF,85,L04VOC_B,DNAM_B
YangCell,LBXVCF,85,L04VOC_B,DNAM_B
ZhangAge,LBXVCF,85,L04VOC_B,DNAM_B
LinAge,LBXVCF,85,L04VOC_B,DNAM_B
WeidnerAge,LBXVCF,85,L04VOC_B,DNAM_B
VidalBraloAge,LBXVCF,85,L04VOC_B,DNAM_B
DunedinPoAm,LBXVCF,85,L04VOC_B,DNAM_B
CD8TPP,LBXVCF,85,L04VOC_B,DNAM_B
CD4TPP,LBXVCF,85,L04VOC_B,DNAM_B
Nkcell,LBXVCF,85,L04VOC_B,DNAM_B
Bcell,LBXVCF,85,L04VOC_B,DNAM_B
MonoPP,LBXVCF,85,L04VOC_B,DNAM_B
NeuPP,LBXVCF,85,L04VOC_B,DNAM_B
XY_Estimation,LBXVCM,89,L04VOC_B,DNAM_B
HorvathAge,LBXVCM,89,L04VOC_B,DNAM_B
HannumAge,LBXVCM,89,L04VOC_B,DNAM_B
SkinBloodAge,LBXVCM,89,L04VOC_B,DNAM_B
PhenoAge,LBXVCM,89,L04VOC_B,DNAM_B
GDF15Mort,LBXVCM,89,L04VOC_B,DNAM_B
B2MMort,LBXVCM,89,L04VOC_B,DNAM_B
CystatinCMort,LBXVCM,89,L04VOC_B,DNAM_B
TIMP1Mort,LBXVCM,89,L04VOC_B,DNAM_B
ADMMort,LBXVCM,89,L04VOC_B,DNAM_B
PAI1Mort,LBXVCM,89,L04VOC_B,DNAM_B
LeptinMort,LBXVCM,89,L04VOC_B,DNAM_B
PACKYRSMort,LBXVCM,89,L04VOC_B,DNAM_B
CRPMort,LBXVCM,89,L04VOC_B,DNAM_B
logA1CMort,LBXVCM,89,L04VOC_B,DNAM_B
GrimAgeMort,LBXVCM,89,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVCM,89,L04VOC_B,DNAM_B
HorvathTelo,LBXVCM,89,L04VOC_B,DNAM_B
YangCell,LBXVCM,89,L04VOC_B,DNAM_B
ZhangAge,LBXVCM,89,L04VOC_B,DNAM_B
LinAge,LBXVCM,89,L04VOC_B,DNAM_B
WeidnerAge,LBXVCM,89,L04VOC_B,DNAM_B
VidalBraloAge,LBXVCM,89,L04VOC_B,DNAM_B
DunedinPoAm,LBXVCM,89,L04VOC_B,DNAM_B
CD8TPP,LBXVCM,89,L04VOC_B,DNAM_B
CD4TPP,LBXVCM,89,L04VOC_B,DNAM_B
Nkcell,LBXVCM,89,L04VOC_B,DNAM_B
Bcell,LBXVCM,89,L04VOC_B,DNAM_B
MonoPP,LBXVCM,89,L04VOC_B,DNAM_B
NeuPP,LBXVCM,89,L04VOC_B,DNAM_B
XY_Estimation,LBXVCT,85,L04VOC_B,DNAM_B
HorvathAge,LBXVCT,85,L04VOC_B,DNAM_B
HannumAge,LBXVCT,85,L04VOC_B,DNAM_B
SkinBloodAge,LBXVCT,85,L04VOC_B,DNAM_B
PhenoAge,LBXVCT,85,L04VOC_B,DNAM_B
GDF15Mort,LBXVCT,85,L04VOC_B,DNAM_B
B2MMort,LBXVCT,85,L04VOC_B,DNAM_B
CystatinCMort,LBXVCT,85,L04VOC_B,DNAM_B
TIMP1Mort,LBXVCT,85,L04VOC_B,DNAM_B
ADMMort,LBXVCT,85,L04VOC_B,DNAM_B
PAI1Mort,LBXVCT,85,L04VOC_B,DNAM_B
LeptinMort,LBXVCT,85,L04VOC_B,DNAM_B
PACKYRSMort,LBXVCT,85,L04VOC_B,DNAM_B
CRPMort,LBXVCT,85,L04VOC_B,DNAM_B
logA1CMort,LBXVCT,85,L04VOC_B,DNAM_B
GrimAgeMort,LBXVCT,85,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVCT,85,L04VOC_B,DNAM_B
HorvathTelo,LBXVCT,85,L04VOC_B,DNAM_B
YangCell,LBXVCT,85,L04VOC_B,DNAM_B
ZhangAge,LBXVCT,85,L04VOC_B,DNAM_B
LinAge,LBXVCT,85,L04VOC_B,DNAM_B
WeidnerAge,LBXVCT,85,L04VOC_B,DNAM_B
VidalBraloAge,LBXVCT,85,L04VOC_B,DNAM_B
DunedinPoAm,LBXVCT,85,L04VOC_B,DNAM_B
CD8TPP,LBXVCT,85,L04VOC_B,DNAM_B
CD4TPP,LBXVCT,85,L04VOC_B,DNAM_B
Nkcell,LBXVCT,85,L04VOC_B,DNAM_B
Bcell,LBXVCT,85,L04VOC_B,DNAM_B
MonoPP,LBXVCT,85,L04VOC_B,DNAM_B
NeuPP,LBXVCT,85,L04VOC_B,DNAM_B
XY_Estimation,LBXVDB,92,L04VOC_B,DNAM_B
HorvathAge,LBXVDB,92,L04VOC_B,DNAM_B
HannumAge,LBXVDB,92,L04VOC_B,DNAM_B
SkinBloodAge,LBXVDB,92,L04VOC_B,DNAM_B
PhenoAge,LBXVDB,92,L04VOC_B,DNAM_B
GDF15Mort,LBXVDB,92,L04VOC_B,DNAM_B
B2MMort,LBXVDB,92,L04VOC_B,DNAM_B
CystatinCMort,LBXVDB,92,L04VOC_B,DNAM_B
TIMP1Mort,LBXVDB,92,L04VOC_B,DNAM_B
ADMMort,LBXVDB,92,L04VOC_B,DNAM_B
PAI1Mort,LBXVDB,92,L04VOC_B,DNAM_B
LeptinMort,LBXVDB,92,L04VOC_B,DNAM_B
PACKYRSMort,LBXVDB,92,L04VOC_B,DNAM_B
CRPMort,LBXVDB,92,L04VOC_B,DNAM_B
logA1CMort,LBXVDB,92,L04VOC_B,DNAM_B
GrimAgeMort,LBXVDB,92,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVDB,92,L04VOC_B,DNAM_B
HorvathTelo,LBXVDB,92,L04VOC_B,DNAM_B
YangCell,LBXVDB,92,L04VOC_B,DNAM_B
ZhangAge,LBXVDB,92,L04VOC_B,DNAM_B
LinAge,LBXVDB,92,L04VOC_B,DNAM_B
WeidnerAge,LBXVDB,92,L04VOC_B,DNAM_B
VidalBraloAge,LBXVDB,92,L04VOC_B,DNAM_B
DunedinPoAm,LBXVDB,92,L04VOC_B,DNAM_B
CD8TPP,LBXVDB,92,L04VOC_B,DNAM_B
CD4TPP,LBXVDB,92,L04VOC_B,DNAM_B
Nkcell,LBXVDB,92,L04VOC_B,DNAM_B
Bcell,LBXVDB,92,L04VOC_B,DNAM_B
MonoPP,LBXVDB,92,L04VOC_B,DNAM_B
NeuPP,LBXVDB,92,L04VOC_B,DNAM_B
XY_Estimation,LBXVEB,101,L04VOC_B,DNAM_B
HorvathAge,LBXVEB,101,L04VOC_B,DNAM_B
HannumAge,LBXVEB,101,L04VOC_B,DNAM_B
SkinBloodAge,LBXVEB,101,L04VOC_B,DNAM_B
PhenoAge,LBXVEB,101,L04VOC_B,DNAM_B
GDF15Mort,LBXVEB,101,L04VOC_B,DNAM_B
B2MMort,LBXVEB,101,L04VOC_B,DNAM_B
CystatinCMort,LBXVEB,101,L04VOC_B,DNAM_B
TIMP1Mort,LBXVEB,101,L04VOC_B,DNAM_B
ADMMort,LBXVEB,101,L04VOC_B,DNAM_B
PAI1Mort,LBXVEB,101,L04VOC_B,DNAM_B
LeptinMort,LBXVEB,101,L04VOC_B,DNAM_B
PACKYRSMort,LBXVEB,101,L04VOC_B,DNAM_B
CRPMort,LBXVEB,101,L04VOC_B,DNAM_B
logA1CMort,LBXVEB,101,L04VOC_B,DNAM_B
GrimAgeMort,LBXVEB,101,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVEB,101,L04VOC_B,DNAM_B
HorvathTelo,LBXVEB,101,L04VOC_B,DNAM_B
YangCell,LBXVEB,101,L04VOC_B,DNAM_B
ZhangAge,LBXVEB,101,L04VOC_B,DNAM_B
LinAge,LBXVEB,101,L04VOC_B,DNAM_B
WeidnerAge,LBXVEB,101,L04VOC_B,DNAM_B
VidalBraloAge,LBXVEB,101,L04VOC_B,DNAM_B
DunedinPoAm,LBXVEB,101,L04VOC_B,DNAM_B
CD8TPP,LBXVEB,101,L04VOC_B,DNAM_B
CD4TPP,LBXVEB,101,L04VOC_B,DNAM_B
Nkcell,LBXVEB,101,L04VOC_B,DNAM_B
Bcell,LBXVEB,101,L04VOC_B,DNAM_B
MonoPP,LBXVEB,101,L04VOC_B,DNAM_B
NeuPP,LBXVEB,101,L04VOC_B,DNAM_B
XY_Estimation,LBXVME,79,L04VOC_B,DNAM_B
HorvathAge,LBXVME,79,L04VOC_B,DNAM_B
HannumAge,LBXVME,79,L04VOC_B,DNAM_B
SkinBloodAge,LBXVME,79,L04VOC_B,DNAM_B
PhenoAge,LBXVME,79,L04VOC_B,DNAM_B
GDF15Mort,LBXVME,79,L04VOC_B,DNAM_B
B2MMort,LBXVME,79,L04VOC_B,DNAM_B
CystatinCMort,LBXVME,79,L04VOC_B,DNAM_B
TIMP1Mort,LBXVME,79,L04VOC_B,DNAM_B
ADMMort,LBXVME,79,L04VOC_B,DNAM_B
PAI1Mort,LBXVME,79,L04VOC_B,DNAM_B
LeptinMort,LBXVME,79,L04VOC_B,DNAM_B
PACKYRSMort,LBXVME,79,L04VOC_B,DNAM_B
CRPMort,LBXVME,79,L04VOC_B,DNAM_B
logA1CMort,LBXVME,79,L04VOC_B,DNAM_B
GrimAgeMort,LBXVME,79,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVME,79,L04VOC_B,DNAM_B
HorvathTelo,LBXVME,79,L04VOC_B,DNAM_B
YangCell,LBXVME,79,L04VOC_B,DNAM_B
ZhangAge,LBXVME,79,L04VOC_B,DNAM_B
LinAge,LBXVME,79,L04VOC_B,DNAM_B
WeidnerAge,LBXVME,79,L04VOC_B,DNAM_B
VidalBraloAge,LBXVME,79,L04VOC_B,DNAM_B
DunedinPoAm,LBXVME,79,L04VOC_B,DNAM_B
CD8TPP,LBXVME,79,L04VOC_B,DNAM_B
CD4TPP,LBXVME,79,L04VOC_B,DNAM_B
Nkcell,LBXVME,79,L04VOC_B,DNAM_B
Bcell,LBXVME,79,L04VOC_B,DNAM_B
MonoPP,LBXVME,79,L04VOC_B,DNAM_B
NeuPP,LBXVME,79,L04VOC_B,DNAM_B
XY_Estimation,LBXVOX,117,L04VOC_B,DNAM_B
HorvathAge,LBXVOX,117,L04VOC_B,DNAM_B
HannumAge,LBXVOX,117,L04VOC_B,DNAM_B
SkinBloodAge,LBXVOX,117,L04VOC_B,DNAM_B
PhenoAge,LBXVOX,117,L04VOC_B,DNAM_B
GDF15Mort,LBXVOX,117,L04VOC_B,DNAM_B
B2MMort,LBXVOX,117,L04VOC_B,DNAM_B
CystatinCMort,LBXVOX,117,L04VOC_B,DNAM_B
TIMP1Mort,LBXVOX,117,L04VOC_B,DNAM_B
ADMMort,LBXVOX,117,L04VOC_B,DNAM_B
PAI1Mort,LBXVOX,117,L04VOC_B,DNAM_B
LeptinMort,LBXVOX,117,L04VOC_B,DNAM_B
PACKYRSMort,LBXVOX,117,L04VOC_B,DNAM_B
CRPMort,LBXVOX,117,L04VOC_B,DNAM_B
logA1CMort,LBXVOX,117,L04VOC_B,DNAM_B
GrimAgeMort,LBXVOX,117,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVOX,117,L04VOC_B,DNAM_B
HorvathTelo,LBXVOX,117,L04VOC_B,DNAM_B
YangCell,LBXVOX,117,L04VOC_B,DNAM_B
ZhangAge,LBXVOX,117,L04VOC_B,DNAM_B
LinAge,LBXVOX,117,L04VOC_B,DNAM_B
WeidnerAge,LBXVOX,117,L04VOC_B,DNAM_B
VidalBraloAge,LBXVOX,117,L04VOC_B,DNAM_B
DunedinPoAm,LBXVOX,117,L04VOC_B,DNAM_B
CD8TPP,LBXVOX,117,L04VOC_B,DNAM_B
CD4TPP,LBXVOX,117,L04VOC_B,DNAM_B
Nkcell,LBXVOX,117,L04VOC_B,DNAM_B
Bcell,LBXVOX,117,L04VOC_B,DNAM_B
MonoPP,LBXVOX,117,L04VOC_B,DNAM_B
NeuPP,LBXVOX,117,L04VOC_B,DNAM_B
XY_Estimation,LBXVST,116,L04VOC_B,DNAM_B
HorvathAge,LBXVST,116,L04VOC_B,DNAM_B
HannumAge,LBXVST,116,L04VOC_B,DNAM_B
SkinBloodAge,LBXVST,116,L04VOC_B,DNAM_B
PhenoAge,LBXVST,116,L04VOC_B,DNAM_B
GDF15Mort,LBXVST,116,L04VOC_B,DNAM_B
B2MMort,LBXVST,116,L04VOC_B,DNAM_B
CystatinCMort,LBXVST,116,L04VOC_B,DNAM_B
TIMP1Mort,LBXVST,116,L04VOC_B,DNAM_B
ADMMort,LBXVST,116,L04VOC_B,DNAM_B
PAI1Mort,LBXVST,116,L04VOC_B,DNAM_B
LeptinMort,LBXVST,116,L04VOC_B,DNAM_B
PACKYRSMort,LBXVST,116,L04VOC_B,DNAM_B
CRPMort,LBXVST,116,L04VOC_B,DNAM_B
logA1CMort,LBXVST,116,L04VOC_B,DNAM_B
GrimAgeMort,LBXVST,116,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVST,116,L04VOC_B,DNAM_B
HorvathTelo,LBXVST,116,L04VOC_B,DNAM_B
YangCell,LBXVST,116,L04VOC_B,DNAM_B
ZhangAge,LBXVST,116,L04VOC_B,DNAM_B
LinAge,LBXVST,116,L04VOC_B,DNAM_B
WeidnerAge,LBXVST,116,L04VOC_B,DNAM_B
VidalBraloAge,LBXVST,116,L04VOC_B,DNAM_B
DunedinPoAm,LBXVST,116,L04VOC_B,DNAM_B
CD8TPP,LBXVST,116,L04VOC_B,DNAM_B
CD4TPP,LBXVST,116,L04VOC_B,DNAM_B
Nkcell,LBXVST,116,L04VOC_B,DNAM_B
Bcell,LBXVST,116,L04VOC_B,DNAM_B
MonoPP,LBXVST,116,L04VOC_B,DNAM_B
NeuPP,LBXVST,116,L04VOC_B,DNAM_B
XY_Estimation,LBXVTC,111,L04VOC_B,DNAM_B
HorvathAge,LBXVTC,111,L04VOC_B,DNAM_B
HannumAge,LBXVTC,111,L04VOC_B,DNAM_B
SkinBloodAge,LBXVTC,111,L04VOC_B,DNAM_B
PhenoAge,LBXVTC,111,L04VOC_B,DNAM_B
GDF15Mort,LBXVTC,111,L04VOC_B,DNAM_B
B2MMort,LBXVTC,111,L04VOC_B,DNAM_B
CystatinCMort,LBXVTC,111,L04VOC_B,DNAM_B
TIMP1Mort,LBXVTC,111,L04VOC_B,DNAM_B
ADMMort,LBXVTC,111,L04VOC_B,DNAM_B
PAI1Mort,LBXVTC,111,L04VOC_B,DNAM_B
LeptinMort,LBXVTC,111,L04VOC_B,DNAM_B
PACKYRSMort,LBXVTC,111,L04VOC_B,DNAM_B
CRPMort,LBXVTC,111,L04VOC_B,DNAM_B
logA1CMort,LBXVTC,111,L04VOC_B,DNAM_B
GrimAgeMort,LBXVTC,111,L04VOC_B,DNAM_B
GrimAge2Mort,LBXVTC,111,L04VOC_B,DNAM_B
HorvathTelo,LBXVTC,111,L04VOC_B,DNAM_B
YangCell,LBXVTC,111,L04VOC_B,DNAM_B
ZhangAge,LBXVTC,111,L04VOC_B,DNAM_B
LinAge,LBXVTC,111,L04VOC_B,DNAM_B
WeidnerAge,LBXVTC,111,L04VOC_B,DNAM_B
VidalBraloAge,LBXVTC,111,L04VOC_B,DNAM_B
DunedinPoAm,LBXVTC,111,L04VOC_B,DNAM_B
CD8TPP,LBXVTC,111,L04VOC_B,DNAM_B
CD4TPP,LBXVTC,111,L04VOC_B,DNAM_B
Nkcell,LBXVTC,111,L04VOC_B,DNAM_B
Bcell,LBXVTC,111,L04VOC_B,DNAM_B
MonoPP,LBXVTC,111,L04VOC_B,DNAM_B
NeuPP,LBXVTC,111,L04VOC_B,DNAM_B
XY_Estimation,LBXVTO,113,L04VOC_B,DNAM_B
HorvathAge,LBXVTO,113,L04VOC_B,DNAM_B
HannumAge,LBXVTO,113,L04VOC_B,DNAM_B
SkinBloodAge,LBXVTO,113,L04VOC_B,DNAM_B
PhenoAge,LBXVTO,113,L04VOC_B,DNAM_B
