Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf
URXMHP,Mono-(2-ethyl)-hexyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e
URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e
URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e
URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e
URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e
URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e
URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e
URXMIB,Mono-isobutyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e
URXMIB,Mono-isobutyl pthalate,PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e
URXMIB,Mono-isobutyl pthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e
URXMIB,Mono-isobutyl phthalate,PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e
URXMIB,Mono-isobutyl phthalate,PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e
URXMIB,Mono-isobutyl phthalate,PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e
URXMIB,Mono-isobutyl phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e
URXMIB,Mono-isobutyl phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e
URXMIB,Mono-isobutyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e
URXMMI,Methamidaphos (ug/L),CARB_D,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,2005,2006,Laboratory,None,e
URXMMI,Methamidaphos (ug/L),CARB_E,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,2007,2008,Laboratory,None,e
URXMMI,Methamidaphos (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e
URXMNM,Mono-n-methyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e
URXMNM,Mono-n-methyl phthalate,PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e
URXMNM,Mono-n-methyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e
URXMNM,Mono-n-methyl phthalate,PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e
URXMNM,Mono-n-methyl phthalate,PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e
URXMNM,Mono-n-methyl phthalate,PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e
URXMNP,Mono-isononyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e
URXMNP,Mono-isononyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexl) phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexyl) phthalate,PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexyl) phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexyl) phthalate,PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexyl) phthalate,PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexyl) phthalate,PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexyl) phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexyl) phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e
URXMOH,Mono-(2-ethyl-5-oxohexyl) phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e
URXMONP,Mono-oxoisononyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e
URXMOP,Mono-n-octyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e
URXMOP,Mono-n-octyl phthalate (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e
URXMOP,Mono-n-octyl phthalate (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e
URXMOP,Mono-n-octyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e
URXMOP,Mono-n-octyl phthalate (ng/mL),PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e
URXMOP,Mono-n-octyl phthalate (ng/mL),PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e
URXMPB,Methyl paraben (ng/ml),EPH_D,Environmental Phenols & Parabens,2005,2006,Laboratory,None,e
URXMPB,Methyl paraben (ng/ml),EPH_E,Environmental Phenols,2007,2008,Laboratory,None,e
URXMPB,Methyl paraben (ng/ml),EPH_F,Environmental Phenols,2009,2010,Laboratory,None,e
URXMPB,Methyl paraben (ng/ml),EPH_G,Environmental Phenols & Parabens,2011,2012,Laboratory,None,e
URXMPB,Methyl paraben (ng/ml),EPHPP_H,Personal Care and Consumer Product Chemicals and Metabolites,2013,2014,Laboratory,None,e
URXMPB,Methyl paraben (ng/mL),EPHPP_I,Personal Care and Consumer Product Chemicals and Metabolites,2015,2016,Laboratory,None,e
URXMSM,Mesosulfuron methyl (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e
URXMSM,Mesosulfuron methyl (ug/L),UPP_D,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2005,2006,Laboratory,None,e
URXMSM,Mesosulfuron methyl (ug/L),UPP_E,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2007,2008,Laboratory,None,e
URXMTM,Metsulfuron methyl (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e
URXMTM,Metsulfuron methyl (ug/L),UPP_D,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2005,2006,Laboratory,None,e
URXMTM,Metsulfuron methyl (ug/L),UPP_E,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2007,2008,Laboratory,None,e
URXMTO,Dimethoate (ug/L),CARB_D,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,2005,2006,Laboratory,None,e
URXMTO,Dimethoate (ug/L),CARB_E,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,2007,2008,Laboratory,None,e
URXMTO,Dimethoate (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e
URXMU1,1-methyluric acid (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMU1,1-methyluric acid (umol/L),CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMU1,1-methyluric acid (umol/L),CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMU2,3-methyluric acid (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMU2,3-methyluric acid (umol/L),CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMU2,3-methyluric acid (umol/L),CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMU3,7-methyluric acid (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMU3,7-methyluric acid (umol/L),CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMU3,7-methyluric acid (umol/L),CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMU4,"1,3-dimethyluric acid (umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMU4,"1,3-dimethyluric acid (umol/L)",CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMU4,"1,3-dimethyluric acid (umol/L)",CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMU5,"1,7-dimethyluric acid (umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMU5,"1,7-dimethyluric acid (umol/L)",CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMU5,"1,7-dimethyluric acid (umol/L)",CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMU6,"3,7-dimethyluric acid (umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMU6,"3,7-dimethyluric acid (umol/L)",CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMU6,"3,7-dimethyluric acid (umol/L)",CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMU7,"1,3,7-trimethyluric acid (umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMU7,"1,3,7-trimethyluric acid (umol/L)",CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMU7,"1,3,7-trimethyluric acid (umol/L)",CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMX1,1-methylxanthine (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMX1,1-methylxanthine (umol/L),CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMX1,1-methylxanthine (umol/L),CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMX2,3-methylxanthine (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMX2,3-methylxanthine (umol/L),CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMX2,3-methylxanthine (umol/L),CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMX3,7-methylxanthine (umol/L),CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMX3,7-methylxanthine (umol/L),CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMX3,7-methylxanthine (umol/L),CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMX4,"1,3-dimethylxanthine(theophylline)umol/L",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMX4,"1,3-dimethylxanthine (theophylline)(umol/L)",CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMX4,"1,3-dimethylxanthine(theophylline)umol/L",CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMX5,"1,7-dimethylxanthine(paraxanthine)(umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMX5,"1,7-dimethylxanthine (paraxanthine) (umol/L)",CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMX5,"1,7-dimethylxanthine(paraxanthine)umol/L",CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMX6,"3,7-dimethylxanthine(theobromine)(umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMX6,"3,7-dimethylxanthine (theobromine)(umol/L)",CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMX6,"3,7-dimethylxanthine(theobromine)umol/L",CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMX7,"1,3,7-trimethylxanthine(caffeine)(umol/L)",CAFE_F,Caffeine & Caffeine Metabolites - Urine,2009,2010,Laboratory,None,e
URXMX7,"1,3,7-trimethylxanthine (caffeine)(umol/L)",CAFE_G,Caffeine & Caffeine Metabolites - Urine,2011,2012,Laboratory,None,e
URXMX7,"1,3,7-trimethylxanthine(caffeine)umol/L",CAFE_H,Caffeine & Caffeine Metabolites - Urine,2013,2014,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),L24PH_C,Phthalates - Urine,2003,2004,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),PHPYPA,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",1999,2000,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),PHPYPA_B,"Phthalates, Phytoestrogens & PAHs - Urine",2001,2002,Laboratory,None,e
URXMZP,Mono-benzyl phthalate,PHTHTE_D,Phthalates - Urine,2005,2006,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),PHTHTE_E,Phthalates - Urine,2007,2008,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),PHTHTE_F,Phthalates - Urine,2009,2010,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),PHTHTE_G,Phthalates & Plasticizers Metabolites - Urine,2011,2012,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),PHTHTE_H,Phthalates and Plasticizers Metabolites - Urine,2013,2014,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),PHTHTE_I,Phthalates and Plasticizers Metabolites - Urine,2015,2016,Laboratory,None,e
URXMZP,Mono-benzyl phthalate (ng/mL),PHTHTE_J,Phthalates and Plasticizers Metabolites - Urine,2017,2018,Laboratory,None,e
URXNAB,"N'-Nitrosanabasine (NAB), urine (ng/mL)",TSNA_H,Tobacco-specific Nitrosamines (TSNAs) - Urine,2013,2014,Laboratory,None,e
URXNAL,"NNAL , urine (ng/mL)",COTNAL_E,Cotinine - Serum & Total NNAL - Urine,2007,2008,Laboratory,None,e
URXNAL,Urinary Total NNAL (ng/mL),COTNAL_F,Cotinine - Serum & Total NNAL - Urine,2009,2010,Laboratory,None,e
URXNAL,Urinary Total NNAL (ng/mL),COTNAL_G,Cotinine - Serum & Total NNAL - Urine,2011,2012,Laboratory,None,e
URXNAL,Urinary 4-(Methylnitrosamino)-1-(3-pyridyl)-1-Butanol (NNAL) (ng/mL),TSNA_H,Tobacco-specific Nitrosamines (TSNAs) - Urine,2013,2014,Laboratory,None,e
URXNAT,"N'-Nitrosanatabine (NAT), urine (ng/mL)",TSNA_H,Tobacco-specific Nitrosamines (TSNAs) - Urine,2013,2014,Laboratory,None,e
URXNDEA,N-Nitrosodiethylamine (NDEA) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None,e
URXNHM,Norharman (pg/mL),HCAA_H,Heterocyclic Aromatic Amines - Urine,2013,2014,Laboratory,None,e
URXNICT,"Nicotine, urine (ng/mL)",UCOT_H,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2013,2014,Laboratory,None,e
URXNICT,"Nicotine, urine (ng/mL)",UCOT_I,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2015,2016,Laboratory,None,e
URXNICT,"Nicotine, urine (ng/mL)",UCOT_J,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2017,2018,Laboratory,None,e
URXNMEA,N-Nitrosoethylmethylamine (NMEA) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None,e
URXNMOR,N­-Nitrosomorpholine (NMOR) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None,e
URXNNCT,"Nornicotine, urine (ng/mL)",UCOT_H,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2013,2014,Laboratory,None,e
URXNNCT,"Nornicotine, urine (ng/mL)",UCOT_I,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2015,2016,Laboratory,None,e
URXNNCT,"Nornicotine, urine (ng/mL)",UCOT_J,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2017,2018,Laboratory,None,e
URXNNN,"N'-Nitrosonornicotine (NNN), urine (ng/mL)",TSNA_H,Tobacco-specific Nitrosamines (TSNAs) - Urine,2013,2014,Laboratory,None,e
URXNO3,Urinary nitrate (ng/mL),PERNT_D,"Perchlorate, Nitrate & Thiocyanate - Urine",2005,2006,Laboratory,None,e
URXNO3,Urinary nitrate (ng/mL),PERNT_E,"Perchlorate, Nitrate & Thiocyanate - Urine",2007,2008,Laboratory,None,e
URXNO3,Urinary nitrate (ng/mL),PERNT_F,"Perchlorate, Nitrate & Thiocyanate - Urine",2009,2010,Laboratory,None,e
URXNO3,Urinary nitrate (ng/mL),PERNT_G,"Perchlorate, Nitrate & Thiocyanate - Urine",2011,2012,Laboratory,None,e
URXNO3,Urinary nitrate (ng/mL),PERNT_H,"Perchlorate, Nitrate & Thiocyanate - Urine",2013,2014,Laboratory,None,e
URXNO3,"Nitrate, urine (ng/mL)",PERNT_I,"Perchlorate, Nitrate & Thiocyanate - Urine",2015,2016,Laboratory,None,e
URXNO3,"Nitrate, urine (ng/mL)",PERNT_J,"Perchlorate, Nitrate & Thiocyanate - Urine",2017,2018,Laboratory,None,e
URXNO3,Urinary nitrate (ng/mL),PERNTS_G,"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample",2011,2012,Laboratory,None,e
URXNO3,Urinary nitrate (ng/mL),PERNTS_H,"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample",2013,2014,Laboratory,None,e
URXNO3,"Nitrate, urine (ng/mL)",PERNTS_I,"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample",2015,2016,Laboratory,None,e
URXNOS,Nicosulfuron (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e
URXNOS,Nicosulfuron (ug/L),UPP_D,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2005,2006,Laboratory,None,e
URXNOS,Nicosulfuron (ug/L),UPP_E,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2007,2008,Laboratory,None,e
URXNOXT,"Nicotine-1 N-oxide, urine (ng/mL)",UCOT_H,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2013,2014,Laboratory,None,e
URXNOXT,"Nicotine-1 N-oxide, urine (ng/mL)",UCOT_I,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2015,2016,Laboratory,None,e
URXNOXT,"Nicotine 1'-Oxide, urine (ng/mL)",UCOT_J,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",2017,2018,Laboratory,None,e
URXNPIP,N-Nitrosopiperidine (NPIP) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None,e
URXNPYR,N-Nitrosopyrrolidine (NPYR) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None,e
URXOMO,O-methoate (ug/L),CARB_D,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,2005,2006,Laboratory,None,e
URXOMO,O-methoate (ug/L),CARB_E,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,2007,2008,Laboratory,None,e
URXOMO,O-methoate (ug/L),L26UPP_C,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2003,2004,Laboratory,None,e
URXOP1,Dimethylphosphate (ug/L),L26OPD_C,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2003,2004,Laboratory,None,e
URXOP1,Dimethylphosphate (ug/L) result,l26PP_B,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2001,2002,Laboratory,None,e
URXOP1,Dimethylphosphate (ug/L),LAB26PP,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",1999,2000,Laboratory,None,e
URXOP1,Dimethylphosphate result (ug/L),OPD_D,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2005,2006,Laboratory,None,e
URXOP1,Dimethylphosphate (ug/L),OPD_E,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2007,2008,Laboratory,None,e
URXOP1,Dimethylphosphate (ng/mL),OPD_G,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2011,2012,Laboratory,None,e
URXOP1,Dimethylphosphate (ng/mL),OPD_I,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2015,2016,Laboratory,None,e
URXOP1,Dimethylphosphate (ng/mL),OPD_J,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2017,2018,Laboratory,None,e
URXOP2,Diethylphosphate (ug/L),L26OPD_C,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2003,2004,Laboratory,None,e
URXOP2,Diethylphosphate (ug/L)result,l26PP_B,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2001,2002,Laboratory,None,e
URXOP2,Diethylphosphate (ug/L),LAB26PP,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",1999,2000,Laboratory,None,e
URXOP2,Diethylphosphate (ug/L),OPD_D,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2005,2006,Laboratory,None,e
URXOP2,Diethylphosphate (ug/L),OPD_E,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2007,2008,Laboratory,None,e
URXOP2,Diethylphosphate (ng/mL),OPD_G,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2011,2012,Laboratory,None,e
URXOP2,Diethylphosphate (ng/mL),OPD_I,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2015,2016,Laboratory,None,e
URXOP2,Diethylphosphate (ng/mL),OPD_J,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2017,2018,Laboratory,None,e
URXOP3,Dimethylthiophosphate (ug/L),L26OPD_C,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2003,2004,Laboratory,None,e
URXOP3,Dimethylthiophosphate (ug/L) result,l26PP_B,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2001,2002,Laboratory,None,e
URXOP3,Dimethylthiophosphate (ug/L),LAB26PP,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",1999,2000,Laboratory,None,e
URXOP3,Dimethylthiophosphate (ug/L),OPD_D,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2005,2006,Laboratory,None,e
URXOP3,Dimethylthiophosphate (ug/L),OPD_E,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2007,2008,Laboratory,None,e
URXOP3,Dimethylthiophosphate (ng/mL),OPD_G,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2011,2012,Laboratory,None,e
URXOP3,Dimethylthiophosphate (ng/mL),OPD_I,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2015,2016,Laboratory,None,e
URXOP3,Dimethylthiophosphate (ng/mL),OPD_J,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2017,2018,Laboratory,None,e
URXOP4,Diethylthiophosphate (ug/L),L26OPD_C,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2003,2004,Laboratory,None,e
URXOP4,Diethylthiophosphate (ug/L) result,l26PP_B,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",2001,2002,Laboratory,None,e
URXOP4,Diethylthiophosphate (ug/L),LAB26PP,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",1999,2000,Laboratory,None,e
URXOP4,Diethylthiophosphate (ug/L),OPD_D,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2005,2006,Laboratory,None,e
URXOP4,Diethylthiophosphate (ug/L),OPD_E,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,2007,2008,Laboratory,None,e
URXOP4,Diethylthiophosphate (ng/mL),OPD_G,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2011,2012,Laboratory,None,e
URXOP4,Diethylthiophosphate (ng/mL),OPD_I,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2015,2016,Laboratory,None,e
URXOP4,Diethylthiophosphate (ng/mL),OPD_J,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,2017,2018,Laboratory,None,e
